ID,Mistake_Count
5744,1
5745,2
5746,0
5747,0
5748,0
5749,0
5750,7
5751,12
5752,0
5753,2
5754,2
5755,3
5756,5
5757,1
5758,6
5759,1
5760,5
5761,0
5762,1
5763,0
5764,2
5765,0
5766,4
5767,4
5769,2
5770,7
5771,0
5772,2
5774,2
5775,2
5777,2
5778,11
5779,1
5780,3
5781,0
5782,7
5783,3
5784,0
5785,5
5786,1
5788,3
5789,1
5790,5
5792,4
5793,2
5794,11
5795,2
5796,14
5797,0
5797,0
5798,0
5799,4
5800,3
5801,3
5802,8
5803,5
5804,2
5805,4
5806,2
5807,3
5808,1
5809,0
5810,4
5810,4
5811,3
5812,7
5813,8
5814,2
5815,3
5817,3
5818,1
5819,0
5820,0
5822,0
5823,1
5824,6
5825,1
5827,3
5828,0
5829,3
5830,11
5831,1
5832,0
5833,0
5834,1
5835,4
5836,10
5837,3
5838,5
5839,18
5840,1
5840,1
5841,9
5842,0
5843,2
5844,0
5845,5
5846,0
5847,2
5848,4
5849,4
5850,3
5851,2
5852,0
5853,3
5854,1
5855,9
5855,9
5856,0
5857,6
5858,4
5859,4
5860,4
5861,4
5862,0
5863,1
5864,1
5865,7
5866,0
5867,3
5868,1
5869,1
5870,6
5871,2
5872,2
5873,0
5874,3
5875,8
5876,3
5877,2
5878,0
5879,4
5881,0
5882,2
5883,1
5884,0
5886,0
5887,3
5888,3
5889,2
5890,5
5891,2
5893,0
5895,3
5896,5
5897,0
5898,3
5898,3
5899,2
5900,0
5901,2
5902,2
5903,6
5904,3
5905,2
5906,0
5907,6
5908,4
5909,7
5909,7
5910,8
5910,8
5911,1
5912,3
5913,0
5914,4
5915,6
5916,4
5917,3
5918,0
5919,2
5920,4
5920,4
5921,3
5922,2
5923,2
5924,1
5925,2
5926,9
5927,1
5928,0
5929,4
5929,4
5930,2
5931,2
5932,4
5933,5
5934,1
5935,2
5936,3
5937,0
5938,2
5939,1
5940,2
5941,3
5942,2
5943,7
5943,7
5944,0
5945,6
5946,5
5947,6
5948,2
5949,1
5950,4
5951,2
5952,2
5953,2
5954,3
5955,1
5956,2
5957,2
5958,9
5959,0
5960,4
5961,2
5962,3
5963,6
5964,3
5965,1
5966,0
5967,2
5969,4
5970,3
5971,5
5972,6
5973,12
5974,2
5976,0
5977,9
5978,3
5979,1
5980,1
5982,5
5983,2
5984,7
5985,9
5986,0
5987,6
5988,0
5989,4
5990,5
5991,0
5992,0
5993,2
5993,2
5994,1
5995,2
5996,0
5997,2
5998,1
5999,2
6000,0
6001,1
6002,4
6002,4
6003,3
6004,9
6005,1
6006,2
6007,4
6008,2
6009,0
6010,7
6012,5
6013,1
6014,2
6015,0
6016,0
6017,3
6018,5
6020,2
6021,1
6022,1
6023,1
6024,2
6025,0
6026,6
6027,5
6028,1
6030,2
6031,4
6032,5
6033,1
6034,0
6035,1
6036,0
6037,0
6038,4
6039,0
6040,3
6041,0
6042,3
6043,4
6044,0
6045,10
6045,10
6046,1
6047,3
6048,0
6049,4
6051,0
6052,2
6053,5
6055,3
6057,3
6058,0
6059,5
6060,1
6061,7
6062,0
6063,3
6064,0
6065,0
6066,2
6067,3
6068,1
6069,0
6070,5
6071,0
6072,0
6073,3
6075,2
6076,1
6077,4
6078,2
6079,8
6080,2
6081,5
6082,3
6083,0
6084,2
6085,1
6087,5
6088,5
6088,5
6089,3
6090,2
6091,1
6092,2
6093,3
6094,4
6095,0
6096,4
6097,2
6098,3
6099,5
6100,2
6101,0
6102,1
6103,2
6104,2
6105,1
6106,1
6107,1
6108,5
6109,7
6110,1
6111,6
6112,0
6113,8
6114,1
6115,2
6116,4
6117,1
6118,5
6119,0
6120,0
6121,3
6122,7
6123,3
6124,0
6126,5
6127,3
6128,6
6129,0
6130,3
6131,2
6135,4
6136,1
6137,2
6138,2
6139,2
6140,1
6141,5
6142,3
6143,3
6144,1
6145,3
6146,2
6147,2
6148,5
6149,7
6150,0
6151,4
6152,5
6155,4
6156,3
6157,2
6158,1
6159,2
6160,5
6162,0
6163,2
6164,0
6165,0
6166,3
6167,3
6168,0
6169,2
6170,7
6171,3
6172,2
6173,0
6174,1
6175,3
6176,3
6177,2
6178,2
6180,2
6181,6
6183,3
6185,3
6186,4
6187,0
6188,2
6189,4
6190,7
6191,0
6192,6
6193,2
6194,0
6195,2
6196,0
6197,2
6199,4
6200,0
6201,2
6202,0
6203,4
6204,0
6205,5
6206,4
6207,0
6208,6
6210,2
6211,2
6212,7
6213,1
6214,11
6215,1
6216,2
6217,2
6218,1
6219,7
6220,1
6221,5
6222,9
6223,4
6224,4
6225,3
6226,0
6227,0
6228,7
6229,3
6230,0
6231,10
6232,0
6233,0
6236,4
6237,0
6238,3
6239,6
6240,3
6241,6
6243,0
6244,0
6245,2
6246,8
6247,12
6248,2
6249,1
6250,4
6251,1
6252,0
6253,4
6254,0
6255,3
6257,5
6258,3
6259,1
6261,2
6262,2
6263,1
6264,1
6265,0
6266,4
6267,3
6268,6
6269,3
6270,2
6271,3
6272,2
6273,1
6274,1
6275,1
6276,6
6277,0
6278,2
6279,2
6280,0
6281,0
6282,1
6285,0
6286,3
6287,2
6288,4
6289,0
6290,4
6291,3
6292,2
6293,6
6294,6
6295,0
6296,4
6297,0
6298,0
6299,2
6300,5
6301,2
6302,2
6303,5
6304,3
6305,2
6306,2
6307,0
6308,4
6309,0
6310,4
6311,0
6312,5
6313,5
6315,6
6316,1
6317,0
6318,8
6319,11
6320,2
6322,2
6323,1
6324,0
6325,2
6326,9
6326,9
6327,6
6328,1
6329,5
6330,6
6331,1
6332,9
6334,0
6335,0
6336,3
6337,0
6338,3
6339,6
6340,2
6341,3
6342,1
6343,6
6344,3
6345,4
6346,4
6347,10
6348,1
6349,0
6350,3
6351,9
6352,2
6353,10
6354,4
6355,2
6356,3
6357,5
6358,3
6360,0
6361,6
6362,1
6363,3
6364,0
6365,0
6366,2
6367,8
6368,2
6369,1
6370,1
6371,3
6372,11
6373,0
6374,8
6375,0
6376,4
6377,0
6378,0
6379,0
6380,0
6381,2
6382,0
6383,13
6385,0
6386,1
6387,2
6388,3
6389,5
6390,3
6391,8
6392,0
6393,2
6394,6
6395,2
6396,2
6398,2
6399,2
6401,0
6402,2
6403,3
6404,2
6405,0
6406,15
6407,8
6408,0
6409,1
6410,0
6411,0
6412,8
6413,3
6414,0
6415,9
6416,4
6417,8
6418,1
6419,2
6420,3
6422,0
6423,6
6424,2
6425,1
6426,3
6429,0
6430,2
6431,2
6432,9
6433,2
6434,3
6435,4
6436,6
6437,2
6439,4
6440,1
6440,1
6441,9
6442,2
6443,0
6444,4
6445,0
6446,0
6447,2
6449,2
6450,1
6451,0
6452,5
6453,4
6454,12
6455,4
6456,2
6457,3
6458,2
6459,6
6460,9
6461,0
6462,3
6463,6
6464,6
6465,4
6466,3
6467,3
6468,3
6469,8
6470,2
6471,4
6472,5
6474,5
6475,1
6476,2
6477,5
6477,5
6478,5
6479,1
6480,2
6481,12
6482,0
6483,7
6484,3
6487,4
6488,3
6490,7
6491,3
6492,3
6493,3
6494,1
6495,2
6496,10
6497,2
6498,8
6499,0
6500,1
6501,4
6502,2
6505,4
6507,7
6508,3
6509,9
6510,2
6511,0
6512,0
6513,8
6514,1
6515,0
6516,3
6517,0
6518,8
6519,2
6520,4
6522,0
6523,7
6524,1
6525,4
6526,3
6527,4
6528,2
6529,3
6530,3
6531,0
6532,2
6533,10
6534,2
6536,3
6537,7
6538,3
6539,3
6540,3
6541,7
6542,2
6543,1
6544,10
6545,7
6546,4
6547,2
6549,7
6550,6
6551,4
6552,0
6553,6
6554,8
6555,1
6556,3
6557,0
6558,5
6559,1
6560,5
6561,0
6562,1
6563,0
6564,3
6565,1
6566,2
6567,3
6568,2
6569,2
6570,1
6571,4
6572,1
6573,4
6575,6
6577,2
6578,1
6579,6
6580,6
6581,0
6582,1
6583,6
6584,10
6585,2
6586,11
6587,6
6588,7
6589,3
6590,7
6591,4
6592,8
6593,4
6594,10
6595,9
6596,4
6597,1
6598,9
6599,5
6600,1
6601,1
6602,2
6603,3
6604,5
6605,23
6606,4
6607,5
6608,6
6609,11
6610,4
6611,3
6612,5
6613,6
6614,8
6615,2
6616,9
6617,1
6618,4
6619,8
6620,5
6621,8
6622,1
6623,2
6624,3
6625,3
6626,2
6627,1
6628,7
6629,5
6630,9
6631,4
6632,6
6633,3
6634,2
6635,1
6636,3
6637,3
6638,6
6639,0
6640,1
6641,2
6642,2
6643,0
6644,4
6645,2
6646,5
6647,5
6648,3
6649,6
6650,1
6651,8
6652,1
6653,1
6654,4
6655,3
6656,3
6657,6
6658,4
6659,11
6660,4
6661,0
6662,6
6663,1
6664,6
6665,12
6666,1
6667,5
6668,12
6669,6
6670,4
6671,6
6672,3
6673,5
6674,2
6675,1
6676,4
6677,3
6678,5
6679,4
6680,0
6681,8
6682,5
6683,8
6684,5
6685,1
6686,0
6687,2
6688,9
6689,7
6690,2
6691,4
6692,1
6693,3
6694,0
6695,1
6696,9
6697,4
6698,4
6699,1
6700,4
6701,9
6702,3
6703,3
6704,6
6705,1
6706,6
6707,1
6708,3
6709,12
6710,8
6711,4
6712,2
6713,2
6714,1
6715,3
6716,12
6717,3
6718,11
6719,12
6720,1
6721,3
6722,4
6723,6
6724,1
6725,6
6726,3
6727,1
6728,3
6729,5
6730,3
6731,4
6732,7
6733,1
6734,2
6735,4
6736,5
6737,11
6738,4
6739,6
6740,3
6741,3
6742,6
6743,1
6744,3
6745,9
6746,5
6747,5
6748,9
6749,4
6750,0
6751,9
6752,0
6753,2
6754,5
6755,7
6756,0
6757,4
6758,3
6759,3
6760,3
6761,8
6762,1
6763,2
6764,3
6765,3
6766,3
6767,6
6768,1
6769,7
6770,12
6771,3
6772,16
6773,8
6774,5
6775,1
6776,3
6777,2
6778,4
6779,5
6780,4
6781,6
6782,3
6783,1
6784,4
6785,5
6786,9
6787,1
6788,7
6789,4
6790,0
6791,4
6792,2
6793,2
6794,1
6795,7
6796,0
6797,0
6798,10
6799,7
6800,7
6801,7
6802,2
6803,0
6804,4
6805,4
6806,5
6807,4
6808,4
6809,0
6810,6
6811,1
6812,2
6813,0
6814,1
6815,3
6816,1
6817,6
6818,1
6819,6
6820,5
6821,7
6822,5
6823,2
6824,7
6825,4
6826,11
6827,7
6828,10
6829,0
6830,8
6831,2
6832,3
6833,1
6833,1
6834,1
6835,6
6836,0
6836,0
6836,0
6837,0
6838,3
6839,5
6840,1
6841,9
6842,3
6843,4
6844,6
6845,1
6846,3
6847,9
6848,4
6849,3
6850,6
6851,9
6852,5
6853,4
6854,0
6855,9
6856,9
6857,5
6858,15
6859,0
6860,0
6861,5
6862,5
6863,1
6864,2
6865,2
6866,3
6867,7
6868,0
6869,2
6870,4
6871,4
6872,7
6873,2
6874,7
6875,7
6876,1
6876,1
6876,1
6876,1
6877,2
6878,8
6879,3
6880,7
6881,4
6882,1
6883,1
6884,1
6885,1
6886,5
6887,2
6888,2
6889,3
6890,2
6891,6
6892,5
6893,6
6894,3
6895,9
6896,8
6897,3
6898,3
6899,1
6900,5
6901,11
6902,3
6903,6
6904,2
6905,3
6906,4
6907,0
6908,7
6909,11
6910,5
6911,4
6912,0
6913,6
6914,6
6915,8
6916,4
6917,10
6918,2
6919,5
6920,5
6921,3
6922,4
6923,13
6924,6
6925,1
6926,12
6927,1
6928,8
6929,2
6930,3
6931,3
6932,0
6933,14
6934,8
6935,6
6936,2
6937,0
6938,9
6939,1
6940,1
6941,8
6942,0
6943,2
6944,3
6945,2
6946,9
6947,1
6948,1
6948,1
6949,1
6950,9
6951,15
6952,2
6953,2
6954,7
6955,4
6956,7
6957,2
6958,1
6959,4
6960,1
6961,5
6962,5
6963,6
6964,4
6965,1
6966,1
6967,4
6968,4
6969,0
6970,4
6971,1
6972,7
6973,8
6974,2
6975,4
6976,1
6977,2
6978,5
6979,5
6980,4
6981,14
6982,6
6984,1
6985,5
6986,4
6987,5
6988,6
6989,9
6990,19
6991,2
6992,1
6993,1
6994,2
6995,1
6996,7
6997,4
6998,0
6999,8
7000,7
7001,7
7002,1
7003,1
7004,3
7005,1
7005,1
7006,0
7007,0
7008,1
7009,2
7010,2
7011,7
7012,5
7013,5
7014,2
7015,7
7016,2
7017,0
7018,2
7019,8
7020,5
7021,3
7022,1
7023,14
7024,0
7025,4
7026,6
7027,9
7028,1
7029,3
7030,6
7031,6
7032,3
7033,8
7034,4
7035,5
7036,4
7037,0
7038,15
7039,1
7040,2
7041,1
7042,5
7043,3
7044,6
7045,6
7046,3
7047,3
7048,4
7049,4
7050,3
7051,3
7052,5
7053,1
7054,5
7055,1
7056,4
7057,1
7058,0
7059,2
7060,11
7061,0
7062,0
7063,1
7064,2
7065,1
7066,2
7067,1
7068,8
7070,1
7071,4
7072,2
7073,3
7074,11
7075,4
7076,1
7077,4
7078,0
7079,9
7080,6
7081,7
7082,4
7083,6
7084,2
7085,0
7086,3
7087,5
7088,1
7089,10
7090,0
7091,1
7092,2
7093,6
7094,2
7095,1
7096,8
7097,6
7098,5
7099,6
7100,9
7101,3
7102,2
7103,1
7104,1
7105,1
7106,3
7107,7
7108,3
7109,4
7110,1
7111,0
7112,2
7113,2
7114,6
7115,6
7116,6
7117,9
7118,10
7119,1
7120,4
7121,1
7122,7
7124,2
7125,12
7126,6
7127,4
7128,11
7129,2
7130,1
7131,2
7132,3
7133,0
7134,1
7135,4
7136,3
7137,11
7138,13
7139,6
7140,3
7141,0
7142,9
7143,4
7144,3
7145,5
7146,3
7147,5
7148,4
7149,5
7150,1
7151,5
7152,2
7153,1
7154,2
7155,7
7156,5
7157,7
7158,4
7159,4
7160,0
7161,11
7162,4
7163,1
7164,3
7165,4
7166,10
7167,11
7168,10
7169,5
7170,7
7171,10
7172,7
7173,4
7174,3
7175,7
7176,1
7177,7
7178,9
7179,8
7180,4
7181,6
7182,4
7183,2
7184,9
7185,7
7186,7
7187,1
7188,2
7189,1
7190,5
7191,3
7192,4
7193,10
7194,10
7195,4
7196,3
7197,6
7198,0
7199,4
7200,5
7201,1
7202,1
7203,1
7204,6
7205,7
7206,6
7207,5
7208,2
7209,9
7210,1
7211,6
7212,11
7213,1
7214,3
7215,1
7216,4
7217,1
7218,1
7219,4
7220,4
7221,1
7222,2
7223,13
7224,3
7225,2
7226,4
7227,7
7228,7
7229,5
7230,8
7231,6
7232,7
7233,1
7234,7
7235,4
7236,4
7237,1
7238,2
7239,0
7240,8
7241,2
7242,5
7243,6
7244,8
7245,0
7246,2
7247,5
7248,12
7249,7
7250,5
7251,8
7252,17
7253,8
7254,1
7254,1
7255,1
7256,2
7257,4
7258,4
7259,3
7260,5
7261,2
7262,5
7263,4
7264,4
7265,4
7266,4
7267,4
7268,3
7269,7
7270,4
7271,6
7272,18
7273,2
7274,3
7275,5
7276,8
7277,5
7278,2
7279,4
7280,4
7281,3
7282,1
7283,4
7284,9
7285,4
7286,3
7287,5
7288,14
7289,2
7290,2
7291,4
7292,3
7294,1
7295,16
7296,0
7297,5
7298,2
7299,1
7300,2
7301,3
7302,2
7303,0
7304,9
7305,14
7306,4
7307,3
7308,3
7309,5
7310,9
7311,1
7312,7
7313,7
7314,5
7315,9
7316,3
7317,3
7318,2
7319,6
7320,4
7321,3
7322,0
7323,1
7324,8
7325,2
7326,3
7327,3
7328,3
7329,7
7330,4
7331,4
7332,3
7333,10
7334,12
7335,7
7336,22
7337,10
7338,3
7339,4
7340,2
7341,4
7342,3
7343,1
7344,10
7345,2
7346,14
7347,5
7348,8
7349,10
7350,4
7351,1
7352,10
7353,6
7354,21
7355,6
7356,11
7357,1
7358,7
7359,5
7360,5
7361,1
7362,1
7363,2
7364,3
7365,4
7366,3
7367,2
7368,4
7369,2
7370,10
7371,2
7372,1
7373,0
7374,7
7375,11
7376,6
7377,10
7378,6
7379,8
7380,6
7381,6
7382,11
7383,0
7384,5
7385,2
7386,7
7387,0
7388,8
7389,9
7390,2
7391,5
7392,6
7393,13
7394,1
7395,3
7396,3
7397,13
7398,8
7399,1
7400,0
7401,6
7402,6
7403,4
7404,1
7405,4
7406,5
7407,7
7408,0
7409,1
7410,7
7411,4
7412,8
7413,5
7414,5
7415,1
7416,3
7417,12
7418,10
7419,5
7420,1
7421,4
7422,0
7423,6
7424,1
7425,0
7426,1
7427,10
7428,0
7429,11
7430,1
7431,6
7432,15
7433,0
7434,3
7435,5
7436,5
7437,8
7438,6
7439,5
7440,10
7441,1
7442,5
7443,52
7444,7
7445,3
7446,5
7447,8
7448,12
7449,0
7450,8
7451,13
7452,8
7453,6
7454,10
7455,1
7456,4
7457,1
7458,5
7459,22
7460,4
7461,4
7462,0
7463,1
7464,5
7465,2
7466,5
7467,3
7468,6
7469,12
7470,1
7471,1
7472,5
7473,10
7474,3
7475,1
7476,3
7477,5
7478,0
7479,3
7480,2
7481,11
7482,10
7483,1
7484,4
7485,29
7486,4
7487,3
7488,10
7489,5
7490,3
7491,9
7492,12
7493,6
7494,2
7495,3
7496,2
7497,0
7498,1
7499,7
7500,5
7501,6
7502,1
7503,2
7503,2
7504,8
7505,6
7506,2
7507,6
7508,3
7509,3
7510,5
7511,3
7512,1
7513,4
7514,3
7515,3
7516,13
7517,1
7517,1
7518,4
7519,1
7520,1
7521,3
7522,4
7523,2
7524,1
7524,1
7525,1
7526,0
7526,0
7526,0
7527,5
7528,0
7529,1
7530,4
7531,5
7532,4
7533,4
7534,1
7535,2
7536,2
7537,3
7538,8
7539,2
7540,1
7541,3
7542,4
7543,0
7544,2
7545,2
7546,5
7547,2
7548,3
7549,1
7550,5
7551,4
7552,11
7553,6
7554,11
7555,4
7556,5
7557,3
7558,19
7559,0
7560,4
7561,6
7562,7
7563,13
7564,3
7565,1
7566,8
7567,4
7568,3
7569,4
7570,0
7571,7
7572,6
7573,1
7574,3
7575,1
7576,2
7577,0
7578,2
7579,6
7580,8
7581,4
7582,4
7583,4
7584,18
7585,8
7586,4
7587,7
7588,7
7589,8
7590,2
7591,10
7592,7
7593,5
7594,1
7595,5
7596,4
7597,10
7598,3
7599,4
7600,1
7601,7
7602,7
7603,3
7604,2
7605,13
7606,2
7607,1
7608,1
7609,5
7610,2
7611,2
7612,0
7613,2
7614,1
7615,1
7616,6
7617,1
7619,9
7620,34
7621,6
7622,2
7623,4
7624,4
7625,1
7626,4
7627,0
7628,3
7629,7
7630,2
7631,9
7632,2
7633,5
7634,9
7635,1
7636,7
7637,4
7638,6
7639,3
7640,1
7641,2
7642,0
7643,2
7644,14
7645,8
7646,10
7647,5
7648,6
7649,5
7650,6
7651,4
7652,4
7653,1
7654,2
7655,11
7656,0
7657,0
7658,14
7659,5
7660,5
7661,8
7662,2
7663,0
7664,7
7665,4
7666,2
7667,3
7668,5
7669,1
7670,2
7671,13
7672,3
7673,5
7674,8
7675,3
7676,3
7677,6
7678,4
7679,5
7680,2
7681,2
7682,0
7684,1
7685,8
7686,2
7687,0
7688,3
7689,4
7690,4
7691,6
7692,3
7693,1
7694,1
7695,0
7696,2
7697,1
7698,9
7699,2
7700,1
7701,3
7702,4
7703,12
7704,1
7705,3
7706,7
7707,4
7708,8
7709,5
7710,3
7711,9
7712,10
7713,5
7714,4
7715,5
7716,0
7717,1
7718,3
7719,0
7720,7
7721,3
7722,1
7723,4
7724,7
7725,2
7726,5
7727,2
7728,10
7729,2
7730,2
7731,4
7732,1
7733,4
7734,2
7735,2
7736,12
7737,4
7738,6
7739,0
7740,1
7741,4
7742,1
7743,7
7744,4
7745,3
7746,4
7747,2
7748,0
7749,1
7750,3
7751,12
7752,8
7753,10
7754,6
7755,1
7756,8
7757,12
7758,2
7759,6
7760,4
7761,6
7762,5
7763,3
7764,1
7765,9
7766,1
7767,3
7768,5
7769,3
7770,3
7771,9
7772,8
7773,1
7774,3
7775,4
7776,5
7777,3
7778,0
7779,2
7780,3
7781,6
7782,6
7783,14
7784,5
7785,1
7786,1
7786,1
7787,1
7788,0
7789,5
7790,6
7791,3
7792,3
7793,2
7794,1
7795,2
7796,1
7797,3
7798,5
7799,13
7800,3
7801,7
7802,3
7803,7
7804,3
7805,4
7806,8
7807,4
7808,3
7809,5
7810,2
7811,8
7812,4
7813,4
7814,3
7815,4
7816,0
7817,15
7818,8
7819,2
7820,1
7821,3
7822,7
7823,3
7824,0
7825,3
7827,0
7828,4
7829,2
7830,6
7831,8
7832,11
7833,4
7834,7
7835,1
7836,2
7837,2
7838,3
7839,1
7840,3
7841,9
7842,4
7843,5
7844,4
7845,1
7846,5
7847,4
7848,1
7849,1
7850,6
7851,4
7852,3
7853,1
7854,6
7855,3
7856,5
7857,5
7858,1
7859,2
7860,4
7861,6
7862,1
7863,3
7864,2
7865,0
7866,6
7867,4
7868,4
7869,9
7870,7
7871,18
7872,3
7873,1
7874,4
7875,8
7876,3
7877,5
7878,1
7879,1
7880,1
7881,6
7882,0
7883,3
7884,6
7885,1
7886,4
7887,0
7888,2
7889,10
7890,1
7891,4
7892,2
7893,4
7894,4
7895,3
7896,1
7897,5
7898,18
7899,9
7900,14
7901,2
7902,7
7903,21
7904,2
7905,1
7906,2
7907,4
7908,1
7909,2
7910,2
7911,4
7912,5
7913,4
7914,2
7915,5
7916,1
7917,1
7918,7
7919,1
7921,8
7922,4
7923,8
7924,3
7926,1
7927,2
7928,1
7929,1
7930,6
7931,7
7932,1
7933,3
7934,5
7935,3
7936,1
7937,2
7938,8
7939,9
7940,5
7941,11
7942,13
7943,8
7944,3
7945,3
7946,3
7947,4
7948,8
7949,2
7950,2
7951,1
7952,3
7953,11
7954,2
7955,0
7956,1
7957,3
7958,0
7959,2
7960,10
7961,3
7962,4
7963,2
7964,5
7965,5
7966,8
7967,5
7968,2
7969,4
7970,1
7971,5
7972,2
7973,7
7974,0
7975,1
7976,1
7977,1
7978,3
7979,5
7980,4
7981,2
7982,6
7983,4
7984,0
7985,8
7986,0
7987,4
7988,9
7989,3
7990,2
7991,6
7992,0
7993,4
7994,0
7995,1
7996,5
7997,4
7998,6
7999,4
8000,19
8001,7
8002,5
8003,0
8004,4
8005,5
8006,5
8007,19
8008,1
8009,25
8010,1
8011,7
8012,16
8013,3
8014,1
8015,4
8016,1
8017,11
8018,6
8019,3
8020,1
8021,3
8022,6
8023,7
8024,4
8025,3
8026,4
8027,2
8028,0
8029,4
8030,3
8031,8
8032,4
8033,7
8034,1
8035,0
8036,4
8037,4
8038,2
8039,7
8040,0
8041,6
8042,4
8043,0
8044,0
8045,5
8046,6
8047,0
8048,0
8049,9
8050,6
8051,6
8052,14
8053,1
8054,2
8055,1
8056,5
8057,2
8058,1
8059,6
8060,5
8061,0
8062,16
8063,1
8064,2
8065,3
8066,3
8067,4
8068,2
8069,3
8070,4
8071,1
8072,3
8073,2
8074,11
8075,6
8076,1
8077,5
8078,7
8079,2
8080,15
8081,6
8082,3
8083,11
8084,4
8085,5
8086,2
8087,0
8088,3
8089,4
8090,8
8091,4
8092,3
8093,4
8094,1
8095,1
8096,4
8097,1
8098,3
8099,7
8100,2
8101,10
8102,1
8103,2
8104,2
8105,2
8106,16
8107,11
8108,12
8109,1
8110,5
8111,6
8112,2
8113,11
8114,4
8115,8
8116,3
8117,11
8118,14
8119,3
8120,2
8121,2
8122,1
8123,4
8124,2
8125,1
8126,8
8127,1
8128,2
8129,6
8130,1
8131,1
8132,7
8133,6
8134,2
8135,4
8136,1
8137,3
8138,2
8139,1
8140,0
8141,4
8142,1
8143,1
8144,3
8145,4
8146,3
8147,0
8148,11
8149,2
8150,5
8151,1
8152,8
8153,9
8154,6
8155,3
8156,9
8157,1
8158,4
8159,10
8160,5
8161,2
8162,1
8163,4
8164,0
8165,5
8166,1
8167,1
8168,7
8169,1
8170,2
8171,1
8172,0
8173,2
8174,13
8175,6
8176,4
8177,1
8178,12
8179,1
8180,8
8181,1
8182,0
8183,4
8184,6
8185,4
8186,1
8187,5
8188,7
8189,6
8190,3
8191,6
8192,5
8193,1
8194,2
8195,1
8196,0
8197,16
8198,4
8199,3
8200,6
8201,1
8202,4
8203,1
8204,1
8205,2
8206,5
8207,0
8208,3
8209,1
8210,1
8211,2
8212,4
8213,8
8214,3
8215,1
8216,3
8217,0
8218,5
8219,3
8220,2
8221,4
8222,6
8223,3
8224,2
8225,5
8226,2
8227,3
8228,1
8229,2
8230,5
8231,1
8232,3
8233,0
8234,0
8235,2
8236,1
8237,4
8238,6
8239,5
8240,4
8241,4
8242,1
8243,6
8244,6
8245,0
8246,1
8247,1
8248,1
8249,4
8250,1
8251,1
8252,7
8253,1
8254,2
8255,8
8256,1
8257,2
8258,6
8259,4
8260,1
8261,6
8262,2
8263,6
8264,6
8265,3
8266,4
8267,5
8268,3
8269,10
8270,7
8271,2
8272,1
8273,1
8274,7
8275,5
8277,6
8278,7
8279,3
8280,9
8281,11
8282,1
8283,6
8284,8
8285,6
8286,8
8287,2
8288,14
8289,8
8290,12
8291,3
8292,7
8293,18
8294,13
8295,7
8296,7
8297,4
8298,2
8299,4
8300,9
8301,1
8302,3
8303,3
8304,3
8305,1
8306,6
8307,1
8308,1
8309,3
8310,1
8311,2
8312,18
8313,0
8314,7
8315,6
8316,0
8317,5
8318,6
8319,3
8320,13
8321,0
8322,13
8323,6
8324,9
8325,4
8326,2
8327,5
8328,0
8329,5
8330,3
8331,4
8332,18
8333,11
8334,2
8335,1
8336,5
8337,1
8338,3
8339,0
8340,0
8341,1
8342,6
8343,1
8344,5
8345,8
8346,4
8347,6
8348,3
8349,10
8350,1
8351,0
8352,8
8353,4
8354,8
8355,5
8356,0
8357,0
8358,3
8359,4
8360,2
8361,2
8362,1
8363,2
8364,8
8365,7
8366,4
8367,3
8368,9
8369,3
8370,1
8371,1
8372,2
8373,3
8374,11
8375,1
8376,1
8377,4
8378,0
8379,1
8380,2
8381,2
8382,5
8383,0
8384,7
8385,3
8386,1
8387,4
8388,0
8389,1
8390,0
8391,5
8392,5
8393,0
8394,3
8395,0
8396,1
8397,5
8398,0
8399,0
8400,1
8401,3
8402,1
8403,1
8404,2
8405,10
8406,1
8407,0
8408,1
8409,0
8410,1
8411,0
8412,2
8413,4
8414,1
8415,1
8416,3
8417,7
8418,1
8419,3
8420,0
8421,1
8422,3
8423,1
8424,4
8425,5
8426,0
8427,2
8428,2
8429,2
8430,2
8431,0
8432,1
8433,1
8434,0
8435,1
8436,0
8437,4
8438,2
8439,0
8440,3
8441,1
8442,3
8443,1
8444,2
8445,3
8446,0
8447,3
8448,3
8449,2
8450,0
8451,2
8452,0
8453,0
8454,0
8455,1
8456,2
8457,2
8458,0
8459,2
8460,0
8461,2
8462,0
8463,0
8464,3
8465,0
8466,3
8467,6
8468,7
8469,4
8470,3
8471,0
8472,2
8473,7
8474,2
8475,1
8476,0
8477,7
8478,7
8479,4
8480,2
8481,4
8482,4
8483,0
8484,1
8485,0
8486,1
8487,3
8488,0
8489,2
8490,1
8491,0
8492,2
8493,2
8494,3
8495,1
8496,0
8497,0
8498,2
8499,0
8500,1
8501,3
8502,2
8503,3
8504,1
8505,1
8506,1
8507,0
8508,2
8509,0
8510,3
8511,1
8512,1
8513,1
8514,1
8515,4
8516,4
8517,2
8518,2
8519,0
8520,1
8521,2
8522,5
8523,2
8524,3
8525,3
8526,2
8527,1
8528,6
8529,2
8530,3
8531,1
8532,2
8533,2
8534,1
8535,0
8536,3
8537,2
8538,2
8539,3
8540,3
8541,0
8542,1
8543,2
8544,5
8545,1
8546,6
8547,0
8548,1
8549,1
8550,3
8551,1
8552,1
8553,2
8554,3
8555,4
8556,4
8557,2
8558,0
8559,0
8560,0
8561,3
8562,2
8563,1
8564,1
8565,1
8566,0
8567,0
8568,0
8569,0
8570,1
8571,0
8572,0
8573,1
8574,1
8575,1
8576,1
8577,2
8578,4
8579,0
8580,1
8581,0
8582,1
8583,4
8584,3
